Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,,
Ground,power/10,10^(power/10),,,Sky,power/10,10^(power/10),Pon/Poff,Tsky*Pon/Poff - Tref,1-Pon/Poff,Tr,f,f/f0,1-f/f0,v=c*(1-f/f0),Tr,,,
1/9/2024,,,,,1/9/2024,,,,,,,,,,,,,,
 14:28:20,,,,, 14:33:25,,,,,,,,,,,,,,
1419500000,,,,,1419500000,,,,,,,,,,,,,,
1421500000,,,,,1421500000,,,,,,,,,,,,,,
3906.25,,,,,3906.25,,,,,,,,,,,,,,
218912,,,,,216544,,,,,,,,,,,,,,
-51.86,-5.186,0.000006516283941,,,-51.85,-5.185,0.000006531305526,0.9977000638,-295.0114997,0.002299936177,-128269.4288,1420019531,0.999728092,0.0002719080444,81572.41332,-128269.4288,,,-209841.8421
-52.1,-5.21,0.000006165950019,,,-52.11,-5.211,0.000006151768727,1.002305238,-294.9884738,-0.002305238078,127964.4288,1420023438,0.9997308421,0.0002691579499,80747.38498,127964.4288,,,47217.04379
-51.81,-5.181,0.000006591738952,,,-51.8,-5.18,0.00000660693448,0.9977000638,-295.0114997,0.002299936177,-128269.4288,1420027344,0.9997335921,0.0002664078555,79922.35664,-128269.4288,,,-208191.7854
-51.8,-5.18,0.00000660693448,,,-51.81,-5.181,0.000006591738952,1.002305238,-294.9884738,-0.002305238078,127964.4288,1420031250,0.9997363422,0.000263657761,79097.3283,127964.4288,,,48867.10047
-51.79,-5.179,0.000006622165037,,,-51.82,-5.182,0.000006576578374,1.006931669,-294.9653417,-0.006931668852,42553.29387,1420035156,0.9997390923,0.0002609076665,78272.29995,42553.29387,,,-35719.00609
-51.99,-5.199,0.000006324118514,,,-52,-5.2,0.000006309573445,1.002305238,-294.9884738,-0.002305238078,127964.4288,1420039063,0.9997418424,0.000258157572,77447.27161,127964.4288,,,50517.15715
-51.68,-5.168,0.000006792036326,,,-51.67,-5.167,0.000006807693587,0.9977000638,-295.0114997,0.002299936177,-128269.4288,1420042969,0.9997445925,0.0002554074776,76622.24327,-128269.4288,,,-204891.672
-51.7,-5.17,0.000006760829754,,,-51.71,-5.171,0.000006745280277,1.002305238,-294.9884738,-0.002305238078,127964.4288,1420046875,0.9997473426,0.0002526573831,75797.21493,127964.4288,,,52167.21383
-51.68,-5.168,0.000006792036326,,,-51.7,-5.17,0.000006760829754,1.00461579,-294.976921,-0.004615790278,63906.04929,1420050781,0.9997500927,0.0002499072886,74972.18659,63906.04929,,,-11066.1373
-51.83,-5.183,0.000006561452663,,,-51.84,-5.184,0.000006546361741,1.002305238,-294.9884738,-0.002305238078,127964.4288,1420054688,0.9997528428,0.0002471571942,74147.15825,127964.4288,,,53817.27052
-51.72,-5.172,0.000006729766563,,,-51.73,-5.173,0.000006714288529,1.002305238,-294.9884738,-0.002305238078,127964.4288,1420058594,0.9997555929,0.0002444070997,73322.12991,127964.4288,,,54642.29886
-51.73,-5.173,0.000006714288529,,,-51.74,-5.174,0.000006698846094,1.002305238,-294.9884738,-0.002305238078,127964.4288,1420062500,0.999758343,0.0002416570052,72497.10157,127964.4288,,,55467.3272
-51.68,-5.168,0.000006792036326,,,-51.69,-5.169,0.000006776415076,1.002305238,-294.9884738,-0.002305238078,127964.4288,1420066406,0.9997610931,0.0002389069108,71672.07323,127964.4288,,,56292.35554
-51.75,-5.175,0.000006683439176,,,-51.74,-5.174,0.000006698846094,0.9977000638,-295.0114997,0.002299936177,-128269.4288,1420070313,0.9997638432,0.0002361568163,70847.04489,-128269.4288,,,-199116.4737
-51.53,-5.153,0.000007030723199,,,-51.52,-5.152,0.00000704693069,0.9977000638,-295.0114997,0.002299936177,-128269.4288,1420074219,0.9997665933,0.0002334067218,70022.01655,-128269.4288,,,-198291.4453
-51.51,-5.151,0.000007063175543,,,-51.52,-5.152,0.00000704693069,1.002305238,-294.9884738,-0.002305238078,127964.4288,1420078125,0.9997693434,0.0002306566274,69196.98821,127964.4288,,,58767.44056
-51.45,-5.145,0.000007161434102,,,-51.46,-5.146,0.000007144963261,1.002305238,-294.9884738,-0.002305238078,127964.4288,1420082031,0.9997720935,0.0002279065329,68371.95987,127964.4288,,,59592.4689
-51.58,-5.158,0.000006950243176,,,-51.6,-5.16,0.000006918309709,1.00461579,-294.976921,-0.004615790278,63906.04929,1420085938,0.9997748436,0.0002251564384,67546.93152,63906.04929,,,-3640.882234
-51.39,-5.139,0.000007261059574,,,-51.37,-5.137,0.000007294575103,0.9954054174,-295.0229729,0.004594582648,-64211.04929,1420089844,0.9997775937,0.0002224063439,66721.90318,-64211.04929,,,-130932.9525
-51.46,-5.146,0.000007144963261,,,-51.45,-5.145,0.000007161434102,0.9977000638,-295.0114997,0.002299936177,-128269.4288,1420093750,0.9997803438,0.0002196562495,65896.87484,-128269.4288,,,-194166.3036
-51.21,-5.121,0.00000756832895,,,-51.22,-5.122,0.000007550922277,1.002305238,-294.9884738,-0.002305238078,127964.4288,1420097656,0.9997830938,0.000216906155,65071.8465,127964.4288,,,62892.58226
-51.16,-5.116,0.000007655966069,,,-51.14,-5.114,0.000007691304403,0.9954054174,-295.0229729,0.004594582648,-64211.04929,1420101563,0.9997858439,0.0002141560605,64246.81816,-64211.04929,,,-128457.8675
-51.42,-5.142,0.000007211074792,,,-51.41,-5.141,0.000007227698036,0.9977000638,-295.0114997,0.002299936177,-128269.4288,1420105469,0.999788594,0.0002114059661,63421.78982,-128269.4288,,,-191691.2186
-51.39,-5.139,0.000007261059574,,,-51.38,-5.138,0.000007277798045,0.9977000638,-295.0114997,0.002299936177,-128269.4288,1420109375,0.9997913441,0.0002086558716,62596.76148,-128269.4288,,,-190866.1902
-51.36,-5.136,0.000007311390835,,,-51.37,-5.137,0.000007294575103,1.002305238,-294.9884738,-0.002305238078,127964.4288,1420113281,0.9997940942,0.0002059057771,61771.73314,127964.4288,,,66192.69563
-51.82,-5.182,0.000006576578374,,,-51.83,-5.183,0.000006561452663,1.002305238,-294.9884738,-0.002305238078,127964.4288,1420117188,0.9997968443,0.0002031556827,60946.7048,127964.4288,,,67017.72397
-51.73,-5.173,0.000006714288529,,,-51.72,-5.172,0.000006729766563,0.9977000638,-295.0114997,0.002299936177,-128269.4288,1420121094,0.9997995944,0.0002004055882,60121.67646,-128269.4288,,,-188391.1052
-51.51,-5.151,0.000007063175543,,,-51.5,-5.15,0.000007079457844,0.9977000638,-295.0114997,0.002299936177,-128269.4288,1420125000,0.9998023445,0.0001976554937,59296.64812,-128269.4288,,,-187566.0769
-51.69,-5.169,0.000006776415076,,,-51.67,-5.167,0.000006807693587,0.9954054174,-295.0229729,0.004594582648,-64211.04929,1420128906,0.9998050946,0.0001949053993,58471.61978,-64211.04929,,,-122682.6691
-51.74,-5.174,0.000006698846094,,,-51.74,-5.174,0.000006698846094,1,-295,0,0,1420132813,0.9998078447,0.0001921553048,57646.59144,#DIV/0!,,,-57646.59144
-51.35,-5.135,0.000007328245331,,,-51.37,-5.137,0.000007294575103,1.00461579,-294.976921,-0.004615790278,63906.04929,1420136719,0.9998105948,0.0001894052103,56821.56309,63906.04929,,,7084.486197
-51.35,-5.135,0.000007328245331,,,-51.37,-5.137,0.000007294575103,1.00461579,-294.976921,-0.004615790278,63906.04929,1420140625,0.9998133449,0.0001866551158,55996.53475,63906.04929,,,7909.514538
-51.27,-5.127,0.000007464487584,,,-51.27,-5.127,0.000007464487584,1,-295,0,0,1420144531,0.999816095,0.0001839050214,55171.50641,#DIV/0!,,,-55171.50641
-51.55,-5.155,0.00000699841996,,,-51.56,-5.156,0.000006982324041,1.002305238,-294.9884738,-0.002305238078,127964.4288,1420148438,0.9998188451,0.0001811549269,54346.47807,127964.4288,,,73617.95069
-51.3,-5.13,0.000007413102413,,,-51.27,-5.127,0.000007464487584,0.9931160484,-295.0344198,0.006883951579,-42858.29387,1420152344,0.9998215952,0.0001784048324,53521.44973,-42858.29387,,,-96379.7436
-51.31,-5.131,0.000007396052751,,,-51.32,-5.132,0.000007379042301,1.002305238,-294.9884738,-0.002305238078,127964.4288,1420156250,0.9998243453,0.000175654738,52696.42139,127964.4288,,,75268.00738
-51.21,-5.121,0.00000756832895,,,-51.22,-5.122,0.000007550922277,1.002305238,-294.9884738,-0.002305238078,127964.4288,1420160156,0.9998270954,0.0001729046435,51871.39305,127964.4288,,,76093.03572
-51.47,-5.147,0.000007128530301,,,-51.46,-5.146,0.000007144963261,0.9977000638,-295.0114997,0.002299936177,-128269.4288,1420164063,0.9998298455,0.000170154549,51046.36471,-128269.4288,,,-179315.7935
-51.13,-5.113,0.000007709034691,,,-51.13,-5.113,0.000007709034691,1,-295,0,0,1420167969,0.9998325955,0.0001674044546,50221.33637,#DIV/0!,,,-50221.33637
-51.13,-5.113,0.000007709034691,,,-51.11,-5.111,0.000007744617978,0.9954054174,-295.0229729,0.004594582648,-64211.04929,1420171875,0.9998353456,0.0001646543601,49396.30803,-64211.04929,,,-113607.3573
-51.11,-5.111,0.000007744617978,,,-51.11,-5.111,0.000007744617978,1,-295,0,0,1420175781,0.9998380957,0.0001619042656,48571.27969,#DIV/0!,,,-48571.27969
-51.35,-5.135,0.000007328245331,,,-51.34,-5.134,0.000007345138682,0.9977000638,-295.0114997,0.002299936177,-128269.4288,1420179688,0.9998408458,0.0001591541712,47746.25135,-128269.4288,,,-176015.6801
-51.27,-5.127,0.000007464487584,,,-51.26,-5.126,0.000007481695005,0.9977000638,-295.0114997,0.002299936177,-128269.4288,1420183594,0.9998435959,0.0001564040767,46921.223,-128269.4288,,,-175190.6518
-51.48,-5.148,0.000007112135137,,,-51.47,-5.147,0.000007128530301,0.9977000638,-295.0114997,0.002299936177,-128269.4288,1420187500,0.999846346,0.0001536539822,46096.19466,-128269.4288,,,-174365.6234
-51.39,-5.139,0.000007261059574,,,-51.38,-5.138,0.000007277798045,0.9977000638,-295.0114997,0.002299936177,-128269.4288,1420191406,0.9998490961,0.0001509038877,45271.16632,-128269.4288,,,-173540.5951
-51.48,-5.148,0.000007112135137,,,-51.46,-5.146,0.000007144963261,0.9954054174,-295.0229729,0.004594582648,-64211.04929,1420195313,0.9998518462,0.0001481537933,44446.13798,-64211.04929,,,-108657.1873
-51.31,-5.131,0.000007396052751,,,-51.32,-5.132,0.000007379042301,1.002305238,-294.9884738,-0.002305238078,127964.4288,1420199219,0.9998545963,0.0001454036988,43621.10964,127964.4288,,,84343.31913
-51.36,-5.136,0.000007311390835,,,-51.36,-5.136,0.000007311390835,1,-295,0,0,1420203125,0.9998573464,0.0001426536043,42796.0813,#DIV/0!,,,-42796.0813
-51.14,-5.114,0.000007691304403,,,-51.16,-5.116,0.000007655966069,1.00461579,-294.976921,-0.004615790278,63906.04929,1420207031,0.9998600965,0.0001399035099,41971.05296,63906.04929,,,21934.99633
-51.42,-5.142,0.000007211074792,,,-51.42,-5.142,0.000007211074792,1,-295,0,0,1420210938,0.9998628466,0.0001371534154,41146.02462,#DIV/0!,,,-41146.02462
-51.25,-5.125,0.000007498942093,,,-51.25,-5.125,0.000007498942093,1,-295,0,0,1420214844,0.9998655967,0.0001344033209,40320.99628,#DIV/0!,,,-40320.99628
-51.26,-5.126,0.000007481695005,,,-51.27,-5.127,0.000007464487584,1.002305238,-294.9884738,-0.002305238078,127964.4288,1420218750,0.9998683468,0.0001316532265,39495.96794,127964.4288,,,88468.46083
-51.25,-5.125,0.000007498942093,,,-51.25,-5.125,0.000007498942093,1,-295,0,0,1420222656,0.9998710969,0.000128903132,38670.9396,#DIV/0!,,,-38670.9396
-51.53,-5.153,0.000007030723199,,,-51.5,-5.15,0.000007079457844,0.9931160484,-295.0344198,0.006883951579,-42858.29387,1420226563,0.999873847,0.0001261530375,37845.91126,-42858.29387,,,-80704.20513
-51.57,-5.157,0.000006966265141,,,-51.56,-5.156,0.000006982324041,0.9977000638,-295.0114997,0.002299936177,-128269.4288,1420230469,0.9998765971,0.0001234029431,37020.88292,-128269.4288,,,-165290.3117
-51.64,-5.164,0.000006854882265,,,-51.62,-5.162,0.000006886522963,0.9954054174,-295.0229729,0.004594582648,-64211.04929,1420234375,0.9998793472,0.0001206528486,36195.85457,-64211.04929,,,-100406.9039
-51.68,-5.168,0.000006792036326,,,-51.66,-5.166,0.000006823386941,0.9954054174,-295.0229729,0.004594582648,-64211.04929,1420238281,0.9998820972,0.0001179027541,35370.82623,-64211.04929,,,-99581.87552
-52,-5.2,0.000006309573445,,,-52.02,-5.202,0.000006280583588,1.00461579,-294.976921,-0.004615790278,63906.04929,1420242188,0.9998848473,0.0001151526596,34545.79789,63906.04929,,,29360.2514
-51.9,-5.19,0.00000645654229,,,-51.9,-5.19,0.00000645654229,1,-295,0,0,1420246094,0.9998875974,0.0001124025652,33720.76955,#DIV/0!,,,-33720.76955
-51.64,-5.164,0.000006854882265,,,-51.63,-5.163,0.0000068706844,0.9977000638,-295.0114997,0.002299936177,-128269.4288,1420250000,0.9998903475,0.0001096524707,32895.74121,-128269.4288,,,-161165.17
-51.86,-5.186,0.000006516283941,,,-51.86,-5.186,0.000006516283941,1,-295,0,0,1420253906,0.9998930976,0.0001069023762,32070.71287,#DIV/0!,,,-32070.71287
-51.85,-5.185,0.000006531305526,,,-51.85,-5.185,0.000006531305526,1,-295,0,0,1420257813,0.9998958477,0.0001041522818,31245.68453,#DIV/0!,,,-31245.68453
-51.61,-5.161,0.000006902398038,,,-51.61,-5.161,0.000006902398038,1,-295,0,0,1420261719,0.9998985978,0.0001014021873,30420.65619,#DIV/0!,,,-30420.65619
-51.58,-5.158,0.000006950243176,,,-51.59,-5.159,0.00000693425806,1.002305238,-294.9884738,-0.002305238078,127964.4288,1420265625,0.9999013479,0.00009865209283,29595.62785,127964.4288,,,98368.80092
-51.53,-5.153,0.000007030723199,,,-51.53,-5.153,0.000007030723199,1,-295,0,0,1420269531,0.999904098,0.00009590199836,28770.59951,#DIV/0!,,,-28770.59951
-51.5,-5.15,0.000007079457844,,,-51.49,-5.149,0.00000709577768,0.9977000638,-295.0114997,0.002299936177,-128269.4288,1420273438,0.9999068481,0.00009315190389,27945.57117,-128269.4288,,,-156214.9999
-51.2,-5.12,0.00000758577575,,,-51.2,-5.12,0.00000758577575,1,-295,0,0,1420277344,0.9999095982,0.00009040180942,27120.54283,#DIV/0!,,,-27120.54283
-51.17,-5.117,0.000007638357836,,,-51.17,-5.117,0.000007638357836,1,-295,0,0,1420281250,0.9999123483,0.00008765171495,26295.51448,#DIV/0!,,,-26295.51448
-51.18,-5.118,0.0000076207901,,,-51.19,-5.119,0.000007603262769,1.002305238,-294.9884738,-0.002305238078,127964.4288,1420285156,0.9999150984,0.00008490162048,25470.48614,127964.4288,,,102493.9426
-51.36,-5.136,0.000007311390835,,,-51.37,-5.137,0.000007294575103,1.002305238,-294.9884738,-0.002305238078,127964.4288,1420289063,0.9999178485,0.00008215152601,24645.4578,127964.4288,,,103318.971
-51.06,-5.106,0.000007834296428,,,-51.06,-5.106,0.000007834296428,1,-295,0,0,1420292969,0.9999205986,0.00007940143154,23820.42946,#DIV/0!,,,-23820.42946
-51.24,-5.124,0.00000751622894,,,-51.24,-5.124,0.00000751622894,1,-295,0,0,1420296875,0.9999233487,0.00007665133707,22995.40112,#DIV/0!,,,-22995.40112
-51.19,-5.119,0.000007603262769,,,-51.19,-5.119,0.000007603262769,1,-295,0,0,1420300781,0.9999260988,0.0000739012426,22170.37278,#DIV/0!,,,-22170.37278
-51.38,-5.138,0.000007277798045,,,-51.39,-5.139,0.000007261059574,1.002305238,-294.9884738,-0.002305238078,127964.4288,1420304688,0.9999288489,0.00007115114813,21345.34444,127964.4288,,,106619.0843
-51.26,-5.126,0.000007481695005,,,-51.24,-5.124,0.00000751622894,0.9954054174,-295.0229729,0.004594582648,-64211.04929,1420308594,0.9999315989,0.00006840105366,20520.3161,-64211.04929,,,-84731.36539
-51.41,-5.141,0.000007227698036,,,-51.4,-5.14,0.000007244359601,0.9977000638,-295.0114997,0.002299936177,-128269.4288,1420312500,0.999934349,0.0000656509592,19695.28776,-128269.4288,,,-147964.7165
-51.1,-5.11,0.000007762471166,,,-51.12,-5.112,0.000007726805851,1.00461579,-294.976921,-0.004615790278,63906.04929,1420316406,0.9999370991,0.00006290086473,18870.25942,63906.04929,,,45035.78987
-51.1,-5.11,0.000007762471166,,,-51.1,-5.11,0.000007762471166,1,-295,0,0,1420320313,0.9999398492,0.00006015077026,18045.23108,#DIV/0!,,,-18045.23108
-50.93,-5.093,0.000008072350302,,,-50.95,-5.095,0.000008035261222,1.00461579,-294.976921,-0.004615790278,63906.04929,1420324219,0.9999425993,0.00005740067579,17220.20274,63906.04929,,,46685.84655
-50.91,-5.091,0.000008109610579,,,-50.95,-5.095,0.000008035261222,1.009252886,-294.9537356,-0.009252886077,31876.94446,1420328125,0.9999453494,0.00005465058132,16395.1744,31876.94446,,,15481.77007
-50.93,-5.093,0.000008072350302,,,-50.93,-5.093,0.000008072350302,1,-295,0,0,1420332031,0.9999480995,0.00005190048685,15570.14605,#DIV/0!,,,-15570.14605
-51.25,-5.125,0.000007498942093,,,-51.25,-5.125,0.000007498942093,1,-295,0,0,1420335938,0.9999508496,0.00004915039238,14745.11771,#DIV/0!,,,-14745.11771
-50.95,-5.095,0.000008035261222,,,-50.96,-5.096,0.000008016780634,1.002305238,-294.9884738,-0.002305238078,127964.4288,1420339844,0.9999535997,0.00004640029791,13920.08937,127964.4288,,,114044.3394
-51.07,-5.107,0.000007816278046,,,-51.07,-5.107,0.000007816278046,1,-295,0,0,1420343750,0.9999563498,0.00004365020344,13095.06103,#DIV/0!,,,-13095.06103
-51.04,-5.104,0.000007870457897,,,-51.04,-5.104,0.000007870457897,1,-295,0,0,1420347656,0.9999590999,0.00004090010897,12270.03269,#DIV/0!,,,-12270.03269
-51.23,-5.123,0.000007533555637,,,-51.25,-5.125,0.000007498942093,1.00461579,-294.976921,-0.004615790278,63906.04929,1420351563,0.99996185,0.0000381500145,11445.00435,63906.04929,,,52461.04494
-50.99,-5.099,0.000007961593504,,,-50.99,-5.099,0.000007961593504,1,-295,0,0,1420355469,0.9999646001,0.00003539992003,10619.97601,#DIV/0!,,,-10619.97601
-51.06,-5.106,0.000007834296428,,,-51.1,-5.11,0.000007762471166,1.009252886,-294.9537356,-0.009252886077,31876.94446,1420359375,0.9999673502,0.00003264982556,9794.947669,31876.94446,,,22081.99679
-51.06,-5.106,0.000007834296428,,,-51.06,-5.106,0.000007834296428,1,-295,0,0,1420363281,0.9999701003,0.00002989973109,8969.919328,#DIV/0!,,,-8969.919328
-51.49,-5.149,0.00000709577768,,,-51.48,-5.148,0.000007112135137,0.9977000638,-295.0114997,0.002299936177,-128269.4288,1420367188,0.9999728504,0.00002714963663,8144.890988,-128269.4288,,,-136414.3198
-51.37,-5.137,0.000007294575103,,,-51.36,-5.136,0.000007311390835,0.9977000638,-295.0114997,0.002299936177,-128269.4288,1420371094,0.9999756005,0.00002439954216,7319.862647,-128269.4288,,,-135589.2914
-51.38,-5.138,0.000007277798045,,,-51.4,-5.14,0.000007244359601,1.00461579,-294.976921,-0.004615790278,63906.04929,1420375000,0.9999783506,0.00002164944769,6494.834306,63906.04929,,,57411.21499
-51.4,-5.14,0.000007244359601,,,-51.39,-5.139,0.000007261059574,0.9977000638,-295.0114997,0.002299936177,-128269.4288,1420378906,0.9999811006,0.00001889935322,5669.805965,-128269.4288,,,-133939.2347
-51.44,-5.144,0.000007177942913,,,-51.43,-5.143,0.00000719448978,0.9977000638,-295.0114997,0.002299936177,-128269.4288,1420382813,0.9999838507,0.00001614925875,4844.777624,-128269.4288,,,-133114.2064
-51.06,-5.106,0.000007834296428,,,-51.06,-5.106,0.000007834296428,1,-295,0,0,1420386719,0.9999866008,0.00001339916428,4019.749284,#DIV/0!,,,-4019.749284
-51.09,-5.109,0.00000778036551,,,-51.09,-5.109,0.00000778036551,1,-295,0,0,1420390625,0.9999893509,0.00001064906981,3194.720943,#DIV/0!,,,-3194.720943
-51.1,-5.11,0.000007762471166,,,-51.1,-5.11,0.000007762471166,1,-295,0,0,1420394531,0.999992101,0.00000789897534,2369.692602,#DIV/0!,,,-2369.692602
-51.39,-5.139,0.000007261059574,,,-51.37,-5.137,0.000007294575103,0.9954054174,-295.0229729,0.004594582648,-64211.04929,1420398438,0.9999948511,0.000005148880871,1544.664261,-64211.04929,,,-65755.71355
-51.11,-5.111,0.000007744617978,,,-51.1,-5.11,0.000007762471166,0.9977000638,-295.0114997,0.002299936177,-128269.4288,1420402344,0.9999976012,0.000002398786401,719.6359204,-128269.4288,,,-128989.0647
-51.2,-5.12,0.00000758577575,,,-51.2,-5.12,0.00000758577575,1,-295,0,0,1420406250,1.000000351,-0.000000351308068,-105.3924204,#DIV/0!,,,105.3924204
-51,-5.1,0.000007943282347,,,-51.01,-5.101,0.000007925013305,1.002305238,-294.9884738,-0.002305238078,127964.4288,1420410156,1.000003101,-0.000003101402537,-930.4207612,127964.4288,,,128894.8495
-51.17,-5.117,0.000007638357836,,,-51.2,-5.12,0.00000758577575,1.006931669,-294.9653417,-0.006931668852,42553.29387,1420414063,1.000005851,-0.000005851497006,-1755.449102,42553.29387,,,44308.74297
-51.06,-5.106,0.000007834296428,,,-51.06,-5.106,0.000007834296428,1,-295,0,0,1420417969,1.000008602,-0.000008601591476,-2580.477443,#DIV/0!,,,2580.477443
-51.19,-5.119,0.000007603262769,,,-51.17,-5.117,0.000007638357836,0.9954054174,-295.0229729,0.004594582648,-64211.04929,1420421875,1.000011352,-0.00001135168595,-3405.505784,-64211.04929,,,-60805.54351
-51.09,-5.109,0.00000778036551,,,-51.08,-5.108,0.000007798301105,0.9977000638,-295.0114997,0.002299936177,-128269.4288,1420425781,1.000014102,-0.00001410178041,-4230.534124,-128269.4288,,,-124038.8946
-51.31,-5.131,0.000007396052751,,,-51.32,-5.132,0.000007379042301,1.002305238,-294.9884738,-0.002305238078,127964.4288,1420429688,1.000016852,-0.00001685187488,-5055.562465,127964.4288,,,133019.9912
-51.2,-5.12,0.00000758577575,,,-51.19,-5.119,0.000007603262769,0.9977000638,-295.0114997,0.002299936177,-128269.4288,1420433594,1.000019602,-0.00001960196935,-5880.590806,-128269.4288,,,-122388.838
-51.61,-5.161,0.000006902398038,,,-51.62,-5.162,0.000006886522963,1.002305238,-294.9884738,-0.002305238078,127964.4288,1420437500,1.000022352,-0.00002235206382,-6705.619147,127964.4288,,,134670.0479
-51.24,-5.124,0.00000751622894,,,-51.21,-5.121,0.00000756832895,0.9931160484,-295.0344198,0.006883951579,-42858.29387,1420441406,1.000025102,-0.00002510215829,-7530.647488,-42858.29387,,,-35327.64638
-51.22,-5.122,0.000007550922277,,,-51.22,-5.122,0.000007550922277,1,-295,0,0,1420445313,1.000027852,-0.00002785225276,-8355.675828,#DIV/0!,,,8355.675828
-51.12,-5.112,0.000007726805851,,,-51.12,-5.112,0.000007726805851,1,-295,0,0,1420449219,1.000030602,-0.00003060234723,-9180.704169,#DIV/0!,,,9180.704169
-51.37,-5.137,0.000007294575103,,,-51.34,-5.134,0.000007345138682,0.9931160484,-295.0344198,0.006883951579,-42858.29387,1420453125,1.000033352,-0.0000333524417,-10005.73251,-42858.29387,,,-32852.56136
-51.06,-5.106,0.000007834296428,,,-51.07,-5.107,0.000007816278046,1.002305238,-294.9884738,-0.002305238078,127964.4288,1420457031,1.000036103,-0.00003610253617,-10830.76085,127964.4288,,,138795.1896
-51.32,-5.132,0.000007379042301,,,-51.3,-5.13,0.000007413102413,0.9954054174,-295.0229729,0.004594582648,-64211.04929,1420460938,1.000038853,-0.00003885263064,-11655.78919,-64211.04929,,,-52555.2601
-51.16,-5.116,0.000007655966069,,,-51.15,-5.115,0.000007673614894,0.9977000638,-295.0114997,0.002299936177,-128269.4288,1420464844,1.000041603,-0.00004160272511,-12480.81753,-128269.4288,,,-115788.6112
-51.53,-5.153,0.000007030723199,,,-51.54,-5.154,0.000007014552984,1.002305238,-294.9884738,-0.002305238078,127964.4288,1420468750,1.000044353,-0.00004435281958,-13305.84587,127964.4288,,,141270.2746
-51.12,-5.112,0.000007726805851,,,-51.13,-5.113,0.000007709034691,1.002305238,-294.9884738,-0.002305238078,127964.4288,1420472656,1.000047103,-0.00004710291405,-14130.87421,127964.4288,,,142095.303
-51.39,-5.139,0.000007261059574,,,-51.4,-5.14,0.000007244359601,1.002305238,-294.9884738,-0.002305238078,127964.4288,1420476563,1.000049853,-0.00004985300852,-14955.90255,127964.4288,,,142920.3313
-51.01,-5.101,0.000007925013305,,,-51.03,-5.103,0.000007888601176,1.00461579,-294.976921,-0.004615790278,63906.04929,1420480469,1.000052603,-0.00005260310298,-15780.9309,63906.04929,,,79686.98019
-51.67,-5.167,0.000006807693587,,,-51.66,-5.166,0.000006823386941,0.9977000638,-295.0114997,0.002299936177,-128269.4288,1420484375,1.000055353,-0.00005535319745,-16605.95924,-128269.4288,,,-111663.4695
-51.16,-5.116,0.000007655966069,,,-51.17,-5.117,0.000007638357836,1.002305238,-294.9884738,-0.002305238078,127964.4288,1420488281,1.000058103,-0.00005810329192,-17430.98758,127964.4288,,,145395.4163
-51.62,-5.162,0.000006886522963,,,-51.6,-5.16,0.000006918309709,0.9954054174,-295.0229729,0.004594582648,-64211.04929,1420492188,1.000060853,-0.00006085338639,-18256.01592,-64211.04929,,,-45955.03337
-51.27,-5.127,0.000007464487584,,,-51.25,-5.125,0.000007498942093,0.9954054174,-295.0229729,0.004594582648,-64211.04929,1420496094,1.000063603,-0.00006360348086,-19081.04426,-64211.04929,,,-45130.00503
-51.26,-5.126,0.000007481695005,,,-51.25,-5.125,0.000007498942093,0.9977000638,-295.0114997,0.002299936177,-128269.4288,1420500000,1.000066354,-0.00006635357533,-19906.0726,-128269.4288,,,-108363.3562
-51.26,-5.126,0.000007481695005,,,-51.25,-5.125,0.000007498942093,0.9977000638,-295.0114997,0.002299936177,-128269.4288,1420503906,1.000069104,-0.0000691036698,-20731.10094,-128269.4288,,,-107538.3278
-51.28,-5.128,0.000007447319739,,,-51.29,-5.129,0.000007430191379,1.002305238,-294.9884738,-0.002305238078,127964.4288,1420507813,1.000071854,-0.00007185376427,-21556.12928,127964.4288,,,149520.558
-50.87,-5.087,0.000008184647881,,,-50.89,-5.089,0.00000814704284,1.00461579,-294.976921,-0.004615790278,63906.04929,1420511719,1.000074604,-0.00007460385874,-22381.15762,63906.04929,,,86287.20691
-51.63,-5.163,0.0000068706844,,,-51.61,-5.161,0.000006902398038,0.9954054174,-295.0229729,0.004594582648,-64211.04929,1420515625,1.000077354,-0.00007735395321,-23206.18596,-64211.04929,,,-41004.86333
